,COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
301,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",8257,OU,BCD,F,NO,P2
302,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",8344,OU,OC,M,EWS,P1
303,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",8370,OU,BCD,M,NO,P1
304,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",8750,OU,BCB,M,NO,P1
305,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",8887,OU,BCA,F,NO,P1
306,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",8977,OU,OC,F,EWS,P1
307,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",9121,OU,BCD,M,NO,P1
308,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",9205,OU,OC,F,EWS,P1
309,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",9237,OU,BCD,M,NO,P1
310,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",9247,OU,BCB,M,NO,P1
311,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",9719,OU,BCB,F,NO,P1
312,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",9768,OU,BCE,F,NO,P1
313,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",9800,OU,BCE,F,NO,P1
314,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",9826,OU,BCD,M,NO,P1
315,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",10042,OU,BCB,M,NO,P1
316,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",10133,OU,BCD,M,NO,P1
317,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",10167,OU,OC,M,EWS,P1
318,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",10561,OU,OC,F,EWS,P1
320,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",10686,OU,BCD,F,NO,P1
321,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",10788,OU,BCA,F,NO,P1
322,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",10839,OU,BCD,F,NO,P1
323,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",10936,OU,BCB,M,NO,P1
324,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",11164,OU,OC,F,EWS,P1
325,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",11214,OU,BCD,F,NO,P2
326,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",11305,OU,BCD,F,NO,P1
327,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",11621,OU,BCE,M,NO,P1
328,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",11719,OU,BCB,F,NO,P1
329,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",11755,OU,BCB,F,NO,P1
330,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",12192,OU,BCD,F,NO,P1
331,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",12232,OU,BCA,M,NO,P1
332,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",12419,OU,BCB,M,NO,P1
333,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",12614,OU,BCE,M,NO,P1
334,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",13088,OU,OC,F,EWS,P1
335,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",13223,OU,BCD,M,NO,P1
336,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",13226,OU,BCA,M,NO,P1
337,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",13252,OU,BCA,M,NO,P1
338,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",13315,OU,BCA,M,NO,P1
339,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",13795,OU,OC,M,EWS,P1
340,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",13978,OU,BCB,F,NO,P1
341,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",14045,OU,BCB,M,NO,P1
342,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",14559,OU,BCB,M,NO,P1
343,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",14598,OU,BCD,F,NO,P2
344,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",14855,OU,OC,F,EWS,P1
345,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",14870,OU,BCB,F,NO,P1
346,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",14887,OU,BCB,F,NO,P1
347,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",15177,OU,BCB,M,NO,P1
348,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",15241,OU,BCB,F,NO,P1
349,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",15625,OU,BCB,F,NO,P1
350,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",15768,OU,OC,F,EWS,P1
351,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",16194,OU,BCE,M,NO,P1
352,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",16357,OU,OC,F,EWS,P1
353,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",17561,OU,BCA,F,NO,P1
354,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",17586,OU,OC,M,EWS,P1
355,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",18108,OU,BCA,M,NO,P1
356,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",18112,OU,OC,F,EWS,P1
357,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",18602,OU,OC,F,EWS,P1
358,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",20507,OU,OC,M,EWS,P1
359,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",21506,OU,SC,F,NO,P1
360,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",21746,OU,BCA,M,NO,P1
361,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",21990,OU,OC,F,EWS,P1
362,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",22703,OU,BCA,F,NO,P1
363,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",23051,OU,OC,M,EWS,P1
364,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",23195,OU,OC,F,EWS,P1
365,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",23491,OU,OC,M,EWS,P1
366,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",24307,OU,OC,F,EWS,P1
367,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",24869,OU,BCC,M,NO,P1
368,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",26245,OU,OC,F,EWS,P1
369,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",28812,OU,SC,F,NO,P1
370,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",30495,OU,BCE,F,NO,P1
371,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",30930,OU,SC,M,NO,P2
372,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",31227,OU,BCA,F,NO,P1
373,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",36691,OU,BCA,F,NO,P1
374,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",39519,OU,SC,F,NO,P2
375,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",41155,OU,BCC,M,NO,P1
376,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",42514,OU,SC,M,NO,P1
377,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",46279,OU,ST,F,NO,P2
378,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",47627,OU,SC,M,NO,P1
379,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",47860,OU,ST,F,NO,P2
380,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",47941,OU,ST,M,NO,P1
381,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",49873,OU,ST,M,NO,P1
382,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",52653,OU,SC,M,NO,P1
383,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",53623,OU,ST,M,NO,P1
384,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",55138,OU,ST,F,NO,P1
385,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",55674,OU,BCC,F,NO,P1
386,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",68635,OU,ST,M,NO,P1
387,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",56730,OU,ST,M,NO,P1
388,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",57194,OU,SC,F,NO,P1
389,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",57429,OU,SC,F,NO,P1
390,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",57520,OU,SC,F,NO,P1
391,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",58838,OU,SC,F,NO,P1
392,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",58907,OU,SC,F,NO,P1
393,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",60152,OU,ST,M,NO,P1
394,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",60837,OU,ST,F,NO,P2
395,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",61555,OU,SC,M,NO,P1
396,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",61651,OU,ST,M,NO,P1
397,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",62058,OU,ST,M,NO,P1
398,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",62121,OU,ST,F,NO,P2
399,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",63928,OU,SC,M,NO,P1
400,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",64076,OU,SC,F,NO,P1
401,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",64703,OU,SC,M,NO,P1
402,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",64989,OU,ST,M,NO,P1
403,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",65487,OU,SC,F,NO,P1
404,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",65617,OU,SC,M,NO,P1
405,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",66235,OU,ST,M,NO,P2
406,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",67239,OU,ST,M,NO,P2
407,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",68567,OU,SC,M,NO,P1
408,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",69603,OU,SC,F,NO,P1
409,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",69616,OU,SC,F,NO,P1
410,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",71910,OU,ST,M,NO,P2
411,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",72816,OU,SC,F,NO,P1
412,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",72864,OU,SC,F,NO,P2
413,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",73100,OU,SC,F,NO,P1
414,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",74579,OU,SC,F,NO,P1
415,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",74981,OU,SC,M,NO,P1
416,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",76050,OU,ST,F,NO,P2
417,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",76666,OU,SC,M,NO,P1
418,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",76986,OU,SC,F,NO,P1
419,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",77492,OU,SC,M,NO,P1
420,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",77965,OU,SC,F,NO,P2
421,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",78656,OU,ST,F,NO,P2
422,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",79426,OU,SC,M,NO,P2
423,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",79879,OU,SC,M,NO,P2
424,"GANDHI MEDICAL COLLEGE, SECUNDERABAD",80215,OU,SC,M,NO,P2
433,"KAKATIYA MEDICAL COLLEGE, WARANGAL",14857,OU,OC,F,NO,P2
434,"KAKATIYA MEDICAL COLLEGE, WARANGAL",22045,SVU,OC,M,NO,P3
435,"KAKATIYA MEDICAL COLLEGE, WARANGAL",22503,OU,OC,F,NO,P2
436,"KAKATIYA MEDICAL COLLEGE, WARANGAL",22585,OU,OC,M,NO,P2
437,"KAKATIYA MEDICAL COLLEGE, WARANGAL",23174,AU,BCD,F,NO,P3
438,"KAKATIYA MEDICAL COLLEGE, WARANGAL",23192,OU,OC,F,NO,P2
439,"KAKATIYA MEDICAL COLLEGE, WARANGAL",24403,OU,OC,F,NO,P2
440,"KAKATIYA MEDICAL COLLEGE, WARANGAL",24717,SVU,OC,M,NO,P3
441,"KAKATIYA MEDICAL COLLEGE, WARANGAL",25213,OU,OC,M,NO,P3
442,"KAKATIYA MEDICAL COLLEGE, WARANGAL",25268,OU,OC,F,NO,P3
443,"KAKATIYA MEDICAL COLLEGE, WARANGAL",25301,OU,OC,M,NO,P3
444,"KAKATIYA MEDICAL COLLEGE, WARANGAL",25305,AU,OC,F,NO,P3
445,"KAKATIYA MEDICAL COLLEGE, WARANGAL",25355,OU,OC,M,NO,P2
446,"KAKATIYA MEDICAL COLLEGE, WARANGAL",25366,OU,OC,F,NO,P2
447,"KAKATIYA MEDICAL COLLEGE, WARANGAL",25392,OU,OC,F,NO,P2
448,"KAKATIYA MEDICAL COLLEGE, WARANGAL",26024,OU,OC,M,NO,P2
449,"KAKATIYA MEDICAL COLLEGE, WARANGAL",26523,OU,OC,F,NO,P2
450,"KAKATIYA MEDICAL COLLEGE, WARANGAL",26628,OU,OC,M,NO,P2
451,"KAKATIYA MEDICAL COLLEGE, WARANGAL",27073,OU,OC,M,NO,P2
452,"KAKATIYA MEDICAL COLLEGE, WARANGAL",27556,OU,OC,F,NO,P2
453,"KAKATIYA MEDICAL COLLEGE, WARANGAL",28205,OU,OC,M,NO,P2
454,"KAKATIYA MEDICAL COLLEGE, WARANGAL",28225,OU,OC,F,NO,P2
455,"KAKATIYA MEDICAL COLLEGE, WARANGAL",28608,OU,OC,F,EWS,P2
456,"KAKATIYA MEDICAL COLLEGE, WARANGAL",29354,OU,OC,F,NO,P2
457,"KAKATIYA MEDICAL COLLEGE, WARANGAL",29704,OU,OC,M,NO,P2
458,"KAKATIYA MEDICAL COLLEGE, WARANGAL",29795,OU,OC,M,NO,P2
459,"KAKATIYA MEDICAL COLLEGE, WARANGAL",29895,OU,OC,F,NO,P2
460,"KAKATIYA MEDICAL COLLEGE, WARANGAL",29912,OU,OC,F,NO,P2
461,"KAKATIYA MEDICAL COLLEGE, WARANGAL",30026,OU,OC,F,NO,P2
462,"KAKATIYA MEDICAL COLLEGE, WARANGAL",30542,OU,OC,M,NO,P2
463,"KAKATIYA MEDICAL COLLEGE, WARANGAL",30552,OU,OC,F,NO,P2
464,"KAKATIYA MEDICAL COLLEGE, WARANGAL",30948,OU,BCD,M,NO,P2
465,"KAKATIYA MEDICAL COLLEGE, WARANGAL",30987,OU,BCB,M,NO,P2
466,"KAKATIYA MEDICAL COLLEGE, WARANGAL",31154,OU,BCB,F,NO,P2
467,"KAKATIYA MEDICAL COLLEGE, WARANGAL",31697,OU,BCB,M,NO,P2
468,"KAKATIYA MEDICAL COLLEGE, WARANGAL",31771,OU,BCB,M,NO,P2
469,"KAKATIYA MEDICAL COLLEGE, WARANGAL",31945,OU,OC,F,EWS,P2
470,"KAKATIYA MEDICAL COLLEGE, WARANGAL",32381,OU,BCD,F,NO,P2
471,"KAKATIYA MEDICAL COLLEGE, WARANGAL",32390,OU,OC,F,EWS,P2
472,"KAKATIYA MEDICAL COLLEGE, WARANGAL",32392,OU,BCD,M,NO,P2
473,"KAKATIYA MEDICAL COLLEGE, WARANGAL",32426,OU,BCD,F,NO,P2
474,"KAKATIYA MEDICAL COLLEGE, WARANGAL",32467,OU,OC,M,EWS,P2
475,"KAKATIYA MEDICAL COLLEGE, WARANGAL",32897,OU,BCD,M,NO,P2
476,"KAKATIYA MEDICAL COLLEGE, WARANGAL",32929,OU,BCB,F,NO,P2
477,"KAKATIYA MEDICAL COLLEGE, WARANGAL",33051,OU,OC,F,NO,P2
478,"KAKATIYA MEDICAL COLLEGE, WARANGAL",33069,OU,OC,M,NO,P3
479,"KAKATIYA MEDICAL COLLEGE, WARANGAL",33507,OU,BCB,F,NO,P2
480,"KAKATIYA MEDICAL COLLEGE, WARANGAL",33515,OU,BCB,F,NO,P2
481,"KAKATIYA MEDICAL COLLEGE, WARANGAL",33547,OU,OC,F,NO,P2
482,"KAKATIYA MEDICAL COLLEGE, WARANGAL",33549,OU,BCD,F,NO,P2
483,"KAKATIYA MEDICAL COLLEGE, WARANGAL",34149,OU,BCD,M,NO,P2
484,"KAKATIYA MEDICAL COLLEGE, WARANGAL",34151,OU,OC,F,EWS,P3
485,"KAKATIYA MEDICAL COLLEGE, WARANGAL",34248,OU,BCB,M,NO,P2
486,"KAKATIYA MEDICAL COLLEGE, WARANGAL",34264,OU,BCD,M,NO,P2
487,"KAKATIYA MEDICAL COLLEGE, WARANGAL",34355,OU,OC,F,NO,P3
488,"KAKATIYA MEDICAL COLLEGE, WARANGAL",34478,OU,OC,F,EWS,P3
489,"KAKATIYA MEDICAL COLLEGE, WARANGAL",34746,OU,BCB,F,NO,P2
490,"KAKATIYA MEDICAL COLLEGE, WARANGAL",34748,OU,BCE,F,NO,P2
491,"KAKATIYA MEDICAL COLLEGE, WARANGAL",35607,OU,BCD,M,NO,P2
492,"KAKATIYA MEDICAL COLLEGE, WARANGAL",35652,OU,OC,M,EWS,P2
493,"KAKATIYA MEDICAL COLLEGE, WARANGAL",35836,OU,BCB,F,NO,P2
494,"KAKATIYA MEDICAL COLLEGE, WARANGAL",36225,OU,BCB,M,NO,P2
495,"KAKATIYA MEDICAL COLLEGE, WARANGAL",36383,OU,BCB,M,NO,P3
496,"KAKATIYA MEDICAL COLLEGE, WARANGAL",36494,OU,OC,F,NO,P3
497,"KAKATIYA MEDICAL COLLEGE, WARANGAL",36549,OU,BCB,F,NO,P3
498,"KAKATIYA MEDICAL COLLEGE, WARANGAL",36882,OU,BCB,F,NO,P3
499,"KAKATIYA MEDICAL COLLEGE, WARANGAL",36885,OU,BCD,F,NO,P3
500,"KAKATIYA MEDICAL COLLEGE, WARANGAL",36905,OU,OC,F,NO,P3
501,"KAKATIYA MEDICAL COLLEGE, WARANGAL",37282,OU,BCE,M,NO,P2
502,"KAKATIYA MEDICAL COLLEGE, WARANGAL",37365,OU,BCD,F,NO,P2
503,"KAKATIYA MEDICAL COLLEGE, WARANGAL",37381,OU,BCB,F,NO,P3
504,"KAKATIYA MEDICAL COLLEGE, WARANGAL",37412,OU,BCB,F,NO,P2
505,"KAKATIYA MEDICAL COLLEGE, WARANGAL",37609,OU,BCD,M,NO,P2
506,"KAKATIYA MEDICAL COLLEGE, WARANGAL",37720,OU,BCB,M,NO,P2
507,"KAKATIYA MEDICAL COLLEGE, WARANGAL",37969,OU,BCB,F,NO,P3
508,"KAKATIYA MEDICAL COLLEGE, WARANGAL",37988,OU,BCB,M,NO,P2
509,"KAKATIYA MEDICAL COLLEGE, WARANGAL",38011,OU,BCB,F,NO,P3
510,"KAKATIYA MEDICAL COLLEGE, WARANGAL",38745,OU,BCE,F,NO,P2
511,"KAKATIYA MEDICAL COLLEGE, WARANGAL",38776,OU,BCD,F,NO,P2
512,"KAKATIYA MEDICAL COLLEGE, WARANGAL",38850,OU,BCB,F,NO,P3
513,"KAKATIYA MEDICAL COLLEGE, WARANGAL",39097,OU,BCB,M,NO,P2
514,"KAKATIYA MEDICAL COLLEGE, WARANGAL",39320,OU,BCB,F,NO,P2
515,"KAKATIYA MEDICAL COLLEGE, WARANGAL",39327,OU,BCD,M,NO,P2
516,"KAKATIYA MEDICAL COLLEGE, WARANGAL",39358,OU,OC,M,EWS,P1
517,"KAKATIYA MEDICAL COLLEGE, WARANGAL",39394,OU,BCB,F,NO,P2
518,"KAKATIYA MEDICAL COLLEGE, WARANGAL",39470,OU,BCB,M,NO,P2
519,"KAKATIYA MEDICAL COLLEGE, WARANGAL",39585,OU,BCD,M,NO,P2
520,"KAKATIYA MEDICAL COLLEGE, WARANGAL",39749,OU,OC,F,EWS,P2
521,"KAKATIYA MEDICAL COLLEGE, WARANGAL",39753,OU,OC,M,EWS,P1
522,"KAKATIYA MEDICAL COLLEGE, WARANGAL",39790,OU,BCB,F,NO,P2
523,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40000,OU,OC,M,EWS,P1
524,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40014,OU,BCD,F,NO,P2
525,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40031,OU,OC,F,EWS,P2
526,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40184,OU,BCE,F,NO,P2
527,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40208,OU,OC,M,EWS,P1
528,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40404,OU,OC,M,EWS,P1
529,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40417,OU,OC,F,EWS,P2
530,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40659,OU,BCE,M,NO,P2
531,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40694,OU,BCE,M,NO,P2
532,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40696,OU,BCD,F,NO,P3
533,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40722,OU,BCD,F,NO,P2
534,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40735,OU,BCD,M,NO,P2
535,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40747,OU,BCB,M,NO,P2
536,"KAKATIYA MEDICAL COLLEGE, WARANGAL",40902,OU,BCB,F,NO,P2
537,"KAKATIYA MEDICAL COLLEGE, WARANGAL",41098,OU,OC,F,EWS,P2
538,"KAKATIYA MEDICAL COLLEGE, WARANGAL",41416,OU,BCB,M,NO,P2
539,"KAKATIYA MEDICAL COLLEGE, WARANGAL",41440,OU,BCD,F,NO,P2
540,"KAKATIYA MEDICAL COLLEGE, WARANGAL",41456,OU,BCD,F,NO,P2
541,"KAKATIYA MEDICAL COLLEGE, WARANGAL",41578,OU,BCD,F,NO,P2
542,"KAKATIYA MEDICAL COLLEGE, WARANGAL",41593,OU,BCE,M,NO,P2
543,"KAKATIYA MEDICAL COLLEGE, WARANGAL",41717,OU,BCB,M,NO,P2
544,"KAKATIYA MEDICAL COLLEGE, WARANGAL",41932,OU,OC,F,EWS,P2
545,"KAKATIYA MEDICAL COLLEGE, WARANGAL",42166,OU,BCB,F,NO,P2
546,"KAKATIYA MEDICAL COLLEGE, WARANGAL",42279,OU,BCB,M,NO,P2
547,"KAKATIYA MEDICAL COLLEGE, WARANGAL",42420,OU,BCB,F,NO,P2
548,"KAKATIYA MEDICAL COLLEGE, WARANGAL",42426,OU,OC,M,EWS,P2
549,"KAKATIYA MEDICAL COLLEGE, WARANGAL",42770,OU,BCE,M,NO,P2
550,"KAKATIYA MEDICAL COLLEGE, WARANGAL",42838,OU,BCD,M,NO,P3
551,"KAKATIYA MEDICAL COLLEGE, WARANGAL",42969,OU,BCB,M,NO,P3
552,"KAKATIYA MEDICAL COLLEGE, WARANGAL",43002,OU,BCB,F,NO,P3
553,"KAKATIYA MEDICAL COLLEGE, WARANGAL",43059,OU,OC,F,EWS,P2
554,"KAKATIYA MEDICAL COLLEGE, WARANGAL",43411,OU,BCE,F,NO,P2
555,"KAKATIYA MEDICAL COLLEGE, WARANGAL",43605,OU,BCB,F,NO,P3
556,"KAKATIYA MEDICAL COLLEGE, WARANGAL",43616,OU,BCB,M,NO,P3
557,"KAKATIYA MEDICAL COLLEGE, WARANGAL",44255,OU,BCE,M,NO,P2
558,"KAKATIYA MEDICAL COLLEGE, WARANGAL",44368,OU,OC,F,EWS,P2
559,"KAKATIYA MEDICAL COLLEGE, WARANGAL",44986,OU,OC,F,EWS,P2
560,"KAKATIYA MEDICAL COLLEGE, WARANGAL",45689,OU,OC,F,EWS,P2
561,"KAKATIYA MEDICAL COLLEGE, WARANGAL",45738,OU,OC,F,EWS,P2
562,"KAKATIYA MEDICAL COLLEGE, WARANGAL",45809,OU,BCE,F,NO,P2
563,"KAKATIYA MEDICAL COLLEGE, WARANGAL",45939,OU,OC,F,EWS,P2
564,"KAKATIYA MEDICAL COLLEGE, WARANGAL",46343,OU,BCE,F,NO,P2
565,"KAKATIYA MEDICAL COLLEGE, WARANGAL",46451,OU,OC,M,EWS,P2
566,"KAKATIYA MEDICAL COLLEGE, WARANGAL",46514,OU,OC,M,EWS,P2
567,"KAKATIYA MEDICAL COLLEGE, WARANGAL",46541,OU,OC,F,EWS,P2
568,"KAKATIYA MEDICAL COLLEGE, WARANGAL",46836,OU,OC,F,EWS,P2
569,"KAKATIYA MEDICAL COLLEGE, WARANGAL",47011,OU,OC,M,EWS,P2
570,"KAKATIYA MEDICAL COLLEGE, WARANGAL",47684,OU,OC,F,EWS,P2
571,"KAKATIYA MEDICAL COLLEGE, WARANGAL",50030,OU,BCE,M,NO,P2
572,"KAKATIYA MEDICAL COLLEGE, WARANGAL",53610,SVU,BCA,F,NO,P3
573,"KAKATIYA MEDICAL COLLEGE, WARANGAL",66831,SVU,BCA,M,NO,P3
574,"KAKATIYA MEDICAL COLLEGE, WARANGAL",71186,OU,BCC,F,NO,P1
576,"KAKATIYA MEDICAL COLLEGE, WARANGAL",85893,OU,BCA,M,NO,P1
577,"KAKATIYA MEDICAL COLLEGE, WARANGAL",86026,OU,BCA,M,NO,P1
578,"KAKATIYA MEDICAL COLLEGE, WARANGAL",86563,OU,BCA,M,NO,P1
579,"KAKATIYA MEDICAL COLLEGE, WARANGAL",86916,OU,BCA,F,NO,P1
580,"KAKATIYA MEDICAL COLLEGE, WARANGAL",91634,OU,BCA,F,NO,P2
581,"KAKATIYA MEDICAL COLLEGE, WARANGAL",93110,OU,SC,M,NO,P2
582,"KAKATIYA MEDICAL COLLEGE, WARANGAL",93136,OU,ST,M,NO,P2
583,"KAKATIYA MEDICAL COLLEGE, WARANGAL",93987,OU,ST,M,NO,P3
584,"KAKATIYA MEDICAL COLLEGE, WARANGAL",93992,OU,BCA,M,NO,P1
585,"KAKATIYA MEDICAL COLLEGE, WARANGAL",94067,OU,ST,M,NO,P1
586,"KAKATIYA MEDICAL COLLEGE, WARANGAL",94291,OU,BCA,M,NO,P1
587,"KAKATIYA MEDICAL COLLEGE, WARANGAL",94465,OU,ST,M,NO,P1
588,"KAKATIYA MEDICAL COLLEGE, WARANGAL",94895,OU,BCA,F,NO,P2
589,"KAKATIYA MEDICAL COLLEGE, WARANGAL",94902,OU,BCC,M,NO,P1
590,"KAKATIYA MEDICAL COLLEGE, WARANGAL",95831,OU,ST,F,NO,P2
591,"KAKATIYA MEDICAL COLLEGE, WARANGAL",95856,OU,SC,M,NO,P3
592,"KAKATIYA MEDICAL COLLEGE, WARANGAL",95861,OU,BCA,F,NO,P2
593,"KAKATIYA MEDICAL COLLEGE, WARANGAL",96051,OU,ST,M,NO,P1
594,"KAKATIYA MEDICAL COLLEGE, WARANGAL",96709,OU,BCA,M,NO,P2
595,"KAKATIYA MEDICAL COLLEGE, WARANGAL",96885,OU,ST,F,NO,P2
596,"KAKATIYA MEDICAL COLLEGE, WARANGAL",97686,OU,ST,M,NO,P2
597,"KAKATIYA MEDICAL COLLEGE, WARANGAL",97726,OU,SC,M,NO,P1
598,"KAKATIYA MEDICAL COLLEGE, WARANGAL",97742,OU,BCA,F,NO,P3
599,"KAKATIYA MEDICAL COLLEGE, WARANGAL",98658,SVU,SC,F,NO,P3
600,"KAKATIYA MEDICAL COLLEGE, WARANGAL",99602,OU,SC,F,NO,P1
