COLLEGE,RANK,LOC,CAT,SX,MINOR,NRI,ACDS,EWS,PHASE
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",510664,OU,BCD,F,,NRI,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",511516,OU,OC,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",513709,OU,OC,M,MSM,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",515010,OU,BCD,M,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",516520,OU,OC,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",517330,OU,BCB,M,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",518918,OU,OC,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",519401,OU,OC,M,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",521668,OU,SC,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",522754,OU,SC,M,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",523816,OU,OC,M,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",524418,OU,OC,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",524469,OU,BCD,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",524656,OU,SC,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",525529,OU,BCA,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",526548,OU,OC,M,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",527039,OU,BCD,F,,NRI,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",527762,OU,ST,M,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",528423,OU,BCB,M,,NRI,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",547411,SVU,OC,F,,NRI,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",621195,NL,BCC,F,,NRI,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",807646,NL,OC,M,,NRI,,,P2
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",1017555,OU,BCD,F,,NRI,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",1068563,NL,OC,M,,NRI,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",90161,NL,OC,M,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",91933,NL,OC,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",92424,NL,OC,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",92602,NL,OC,M,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",92888,SVU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",92980,AU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",93015,SVU,OC,M,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",93929,NL,OC,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",97984,NL,OC,F,,,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",98204,NL,OC,F,,,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",102916,NL,OC,M,,,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",162044,OU,OC,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",186262,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",194654,OU,BCD,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",197920,OU,OC,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",208425,OU,OC,M,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",211989,OU,BCB,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",222728,OU,BCB,M,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",224270,OU,BCB,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",227062,OU,BCD,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",227280,OU,OC,M,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",229815,OU,BCD,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",230327,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",231806,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",237732,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",238454,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",238967,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",240829,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",240870,OU,OC,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",242218,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",246819,OU,BCD,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",248636,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",248914,OU,SC,F,,,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",251703,OU,BCB,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",251782,OU,BCD,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",252667,OU,OC,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",252814,OU,BCD,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",254911,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",259978,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",261235,OU,BCD,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",261353,OU,BCE,F,MSM,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",263609,OU,OC,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",264844,OU,BCB,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",265254,OU,BCB,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",269150,OU,BCB,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",269249,OU,BCB,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",271139,OU,OC,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",271599,OU,OC,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",271680,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",272425,OU,BCB,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",276223,OU,BCB,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",276623,OU,BCD,M,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",278624,OU,OC,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",280006,OU,BCB,F,,,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",280052,OU,BCB,M,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",281620,OU,OC,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",281966,OU,OC,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",282054,OU,OC,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",282090,OU,BCB,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",289504,OU,OC,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",290240,OU,BCD,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",290651,OU,OC,M,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",292568,OU,OC,F,,NRI,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",293799,OU,OC,M,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",294277,OU,OC,F,,,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",301835,OU,OC,F,,NRI,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",302886,OU,BCD,M,,,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",304299,OU,OC,F,,,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",306203,OU,BCB,M,,,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",315593,OU,BCD,M,,,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",552227,OU,BCD,F,,NRI,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",576662,OU,OC,M,,NRI,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",580344,OU,OC,F,,NRI,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",623222,OU,OC,M,,NRI,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",646188,OU,BCB,M,,NRI,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",702691,OU,BCB,F,,NRI,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",707195,OU,OC,F,,NRI,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",713226,OU,BCD,F,,NRI,,,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",807785,OU,OC,F,,NRI,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",812270,OU,BCB,F,,NRI,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",843447,OU,BCD,M,,NRI,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",881453,OU,BCB,F,,NRI,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",932007,NL,OC,F,,NRI,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",942220,OU,BCB,F,,NRI,,,P3
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",946102,OU,OC,M,,NRI,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",952800,OU,OC,F,,NRI,,,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",1006077,OU,OC,F,,NRI,,,P3
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",74726,NL,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",86044,NL,OC,M,,,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",87206,NL,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",88380,NL,OC,M,,,,,P3
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",89941,NL,OC,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",90054,NL,OC,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",90695,NL,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",91932,NL,OC,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",170192,OU,BCE,F,MSM,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",174515,OU,OC,M,,,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",181268,OU,OC,M,,,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",185446,OU,OC,M,MSM,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",199003,OU,BCE,M,MSM,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",199011,OU,BCE,F,MSM,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",201738,OU,OC,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",203509,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",205488,OU,OC,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",212823,OU,OC,F,,,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",212962,OU,OC,M,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",214217,OU,BCB,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",214556,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",215189,OU,BCD,M,,,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",222563,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",224778,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",226819,OU,BCB,F,,NRI,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",229100,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",229164,OU,OC,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",229922,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",230584,OU,BCE,F,MSM,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",231414,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",231799,OU,BCB,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",234629,OU,BCE,F,MSM,,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",235022,OU,OC,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",235828,OU,BCE,F,MSM,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",235916,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",235944,OU,BCD,M,,,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",239217,OU,BCB,F,,,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",240631,OU,BCB,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",241982,OU,OC,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",243774,OU,OC,F,,,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",243902,OU,BCD,F,,,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",246894,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",249437,OU,OC,F,,,,,P3
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",249896,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",250333,OU,BCE,F,MSM,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",252613,OU,OC,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",252739,OU,BCB,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",253092,OU,SC,F,,,,,P3
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",253430,OU,OC,F,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",253526,OU,OC,M,,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",254141,OU,OC,F,MSM,,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",260231,OU,OC,M,,,,,P3
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",343265,NL,BCD,F,,NRI,,,P3
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",455546,NL,BCE,F,MSM,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",473531,OU,OC,F,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",480555,OU,OC,M,,NRI,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",553411,OU,OC,F,,NRI,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",573783,OU,OC,F,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",611066,OU,OC,F,MSM,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",612924,OU,OC,F,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",621769,OU,BCB,M,,NRI,,,P2
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",656181,OU,OC,M,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",682465,OU,OC,F,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",702088,OU,OC,F,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",712880,OU,OC,F,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",750273,OU,BCB,M,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",835395,NL,OC,M,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",858728,NL,OC,F,MSM,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",894644,OU,OC,M,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",949789,OU,BCB,F,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",954494,OU,OC,M,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",991266,OU,OC,F,MSM,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",999874,OU,OC,M,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",1069682,OU,BCB,F,,NRI,,,P1
"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",1185903,OU,ST,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",97810,NL,OC,M,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",97918,NL,OC,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",98742,NL,OC,F,,,,,P3
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",99414,NL,OC,M,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",122334,NL,OC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",122822,NL,OC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",123637,NL,OC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",128202,NL,OC,M,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",245269,OU,OC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",262088,OU,BCD,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",266256,OU,BCD,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",288356,OU,BCA,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",288361,OU,OC,M,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",288680,OU,SC,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",292460,OU,BCB,M,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",294552,OU,BCB,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",302746,OU,OC,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",304631,OU,BCA,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",308369,OU,BCB,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",313978,OU,SC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",316052,OU,BCC,F,,,,,P3
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",316148,OU,OC,M,,,,,P3
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",316281,OU,BCE,F,MSM,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",316416,OU,OC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",317991,OU,SC,F,,,,,P3
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",326921,OU,BCA,M,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",327869,OU,OC,M,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",329547,OU,BCB,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",333583,OU,OC,F,,NRI,,,P3
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",339308,OU,BCB,F,,,,,P3
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",342006,OU,OC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",342945,NL,OC,F,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",343635,OU,BCD,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",345153,OU,OC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",347333,OU,OC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",347513,OU,BCA,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",355594,OU,BCB,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",355714,OU,BCE,M,MSM,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",357476,OU,OC,M,,,,,P3
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",357502,OU,OC,M,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",361343,OU,SC,F,,,,,P3
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",361620,OU,SC,M,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",364255,OU,BCB,M,,,,,P3
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",364406,OU,OC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",366685,OU,BCE,M,MSM,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",368413,OU,OC,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",371919,OU,ST,M,,,,,P3
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",378750,OU,OC,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",380626,OU,BCD,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",380826,OU,BCA,F,,,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",383645,OU,BCD,F,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",385730,OU,BCE,F,MSM,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",388248,OU,SC,M,,,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",480959,AU,BCB,M,MSM,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",546233,NL,OC,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",567908,AU,OC,M,,NRI,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",573800,NL,OC,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",577920,OU,BCB,F,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",683166,OU,OC,M,,NRI,,,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",685944,OU,BCD,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",747455,SVU,OC,F,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",762061,OU,BCD,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",769388,OU,BCD,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",780408,NL,OC,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",783217,OU,ST,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",818653,OU,OC,F,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",834648,OU,BCD,M,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",861521,OU,SC,F,,NRI,,,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",880650,OU,BCB,M,,NRI,,,P1
