COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
"OSMANIA MEDICAL COLLEGE, HYDERABAD",8977,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",9121,OU,BCD,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",9205,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",9237,OU,BCD,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",9247,OU,BCB,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",9719,OU,BCB,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",9768,OU,BCE,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",9800,OU,BCE,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",9826,OU,BCD,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",10042,OU,BCB,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",10133,OU,BCD,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",10167,OU,OC,M,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",10561,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",10636,OU,OC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",10686,OU,BCD,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",10788,OU,BCA,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",10839,OU,BCD,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",10936,OU,BCB,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",11164,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",11214,OU,BCD,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",11305,OU,BCD,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",11621,OU,BCE,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",11719,OU,BCB,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",11755,OU,BCB,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",12192,OU,BCD,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",12232,OU,BCA,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",12419,OU,BCB,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",12614,OU,BCE,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",13088,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",13223,OU,BCD,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",13226,OU,BCA,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",13252,OU,BCA,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",13315,OU,BCA,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",13795,OU,OC,M,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",13978,OU,BCB,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",14045,OU,BCB,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",14559,OU,BCB,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",14598,OU,BCD,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",14855,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",14870,OU,BCB,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",14887,OU,BCB,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",15177,OU,BCB,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",15241,OU,BCB,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",15625,OU,BCB,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",15768,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",16194,OU,BCE,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",16357,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",17561,OU,BCA,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",17586,OU,OC,M,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",18108,OU,BCA,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",18112,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",18602,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",20507,OU,OC,M,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",21506,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",21746,OU,BCA,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",21990,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",22703,OU,BCA,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",23051,OU,OC,M,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",23195,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",23491,OU,OC,M,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",24307,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",24869,OU,BCC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",26245,OU,OC,F,EWS,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",28812,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",30495,OU,BCE,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",30930,OU,SC,M,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",31227,OU,BCA,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",36691,OU,BCA,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",39519,OU,SC,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",41155,OU,BCC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",42514,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",46279,OU,ST,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",47627,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",47860,OU,ST,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",47941,OU,ST,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",49873,OU,ST,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",52653,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",53623,OU,ST,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",55138,OU,ST,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",55674,OU,BCC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",68635,OU,ST,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",56730,OU,ST,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",57194,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",57429,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",57520,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",58838,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",58907,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",60152,OU,ST,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",60837,OU,ST,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",61555,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",61651,OU,ST,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",62058,OU,ST,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",62121,OU,ST,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",63928,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",64076,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",64703,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",64989,OU,ST,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",65487,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",65617,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",66235,OU,ST,M,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",67239,OU,ST,M,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",68567,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",69603,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",69616,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",71910,OU,ST,M,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",72816,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",72864,OU,SC,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",73100,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",74579,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",74981,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",76050,OU,ST,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",76666,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",76986,OU,SC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",77492,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",77965,OU,SC,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",78656,OU,ST,F,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",79426,OU,SC,M,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",79879,OU,SC,M,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",80215,OU,SC,M,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",150928,OU,BCB,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",156144,OU,OC,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",199893,OU,SC,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",212394,OU,BCA,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",494868,OU,BCA,F,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",618344,OU,ST,M,NO,P1
"OSMANIA MEDICAL COLLEGE, HYDERABAD",635258,OU,SC,M,NO,P2
"OSMANIA MEDICAL COLLEGE, HYDERABAD",886189,OU,BCB,F,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",9438,AU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",9506,SVU,OC,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",14857,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",20318,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",22196,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",22503,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",22585,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",23192,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",23197,SVU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",23460,AU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",24045,AU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",24403,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",25213,OU,OC,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",25268,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",25301,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",25355,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",25365,NL,BCA,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",25366,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",25392,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",25837,SVU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",26024,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",26523,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",26628,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",27073,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",27556,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",28205,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",28225,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",28608,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",29354,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",29704,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",29795,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",29895,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",29912,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",30026,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",30465,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",30542,OU,OC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",30552,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",30944,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",30948,OU,BCD,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",30987,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",31154,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",31697,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",31771,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",31945,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",32381,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",32390,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",32392,OU,BCD,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",32426,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",32467,OU,OC,M,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",32897,OU,BCD,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",32929,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",33051,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",33507,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",33515,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",33547,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",33549,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",34149,OU,BCD,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",34151,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",34248,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",34264,OU,BCD,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",34355,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",34478,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",34746,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",34748,OU,BCE,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",34936,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",35607,OU,BCD,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",35622,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",35652,OU,OC,M,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",35836,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",36225,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",36383,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",36549,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",36882,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",36885,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",36905,OU,OC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",37282,OU,BCE,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",37365,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",37381,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",37412,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",37609,OU,BCD,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",37720,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",37969,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",37988,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",38011,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",38745,OU,BCE,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",38776,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",38850,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39097,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39320,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39327,OU,BCD,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39358,OU,OC,M,EWS,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39394,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39470,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39585,OU,BCD,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39749,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39753,OU,OC,M,EWS,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39790,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",39807,AU,BCA,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40000,OU,OC,M,EWS,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40014,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40031,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40184,OU,BCE,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40208,OU,OC,M,EWS,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40404,OU,OC,M,EWS,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40417,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40659,OU,BCE,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40694,OU,BCE,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40696,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40722,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40735,OU,BCD,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40747,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",40902,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",41098,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",41416,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",41440,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",41456,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",41578,OU,BCD,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",41593,OU,BCE,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",41717,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",41932,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",42166,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",42279,OU,BCB,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",42420,OU,BCB,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",42426,OU,OC,M,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",42770,OU,BCE,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",43059,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",43411,OU,BCE,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",44255,OU,BCE,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",44368,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",44986,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",45689,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",45738,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",45809,OU,BCE,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",45939,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",46343,OU,BCE,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",46451,OU,OC,M,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",46514,OU,OC,M,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",46541,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",46836,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",47011,OU,OC,M,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",47684,OU,OC,F,EWS,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",50030,OU,BCE,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",71186,OU,BCC,F,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",81012,AU,SC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",85893,OU,BCA,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",86026,OU,BCA,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",86563,OU,BCA,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",86916,OU,BCA,F,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",87455,OU,BCA,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",90632,AU,SC,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",91634,OU,BCA,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",93110,OU,SC,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",93136,OU,ST,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",93987,OU,ST,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",93992,OU,BCA,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",94067,OU,ST,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",94291,OU,BCA,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",94465,OU,ST,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",94895,OU,BCA,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",94902,OU,BCC,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",95831,OU,ST,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",95856,OU,SC,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",95861,OU,BCA,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",96051,OU,ST,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",96709,OU,BCA,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",96885,OU,ST,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",97686,OU,ST,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",97726,OU,SC,M,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",97742,OU,BCA,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",99602,OU,SC,F,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",99609,OU,SC,F,NO,P1
"KAKATIYA MEDICAL COLLEGE, WARANGAL",99672,OU,BCA,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",100476,OU,ST,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",100686,OU,ST,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",100699,OU,ST,F,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",100770,OU,ST,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",100867,OU,BCA,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",101437,OU,ST,M,NO,P2
"KAKATIYA MEDICAL COLLEGE, WARANGAL",101532,OU,BCA,M,NO,P2
